239.98835	319.85284
334.10196	163.13093
127.62993	200.61389
352.17866	382.80089
64.33046	370.32627
294.07959	271.19869
253.23737	397.72960
150.59353	0.87539
201.32562	287.35601
86.37760	319.02611
229.88396	166.03169
108.52996	367.76537
82.24280	285.75165
123.53113	40.32444
152.91919	62.13085
102.48122	125.68631
64.09776	140.07196
372.77345	323.90567
186.94758	52.32434
378.88907	315.69397
5.88977	278.30838
162.20844	267.69107
327.26964	151.05379
341.10733	336.72542
360.32830	214.50103
126.46345	56.46066
62.10805	292.38368
153.37343	359.23170
272.20562	275.65414
361.93939	278.44586
65.74889	370.67280
104.17042	355.55417
78.94521	103.01254
155.80931	376.11523
110.83962	44.03576
301.87978	191.59600
383.11323	277.27967
61.10889	82.47854
68.80984	304.78022
68.36548	296.48779
320.00166	366.98516
114.83536	240.16916
197.38347	321.92404
145.65202	175.18607
116.81949	253.40535
28.13670	360.82135
62.52356	66.52109
363.52586	112.73706
327.95519	111.85060
242.94978	81.34970
260.18285	129.81864
5.55243	136.80148
37.13969	307.47925
188.82603	229.13503
46.63001	170.54455
209.23472	369.01023
162.57225	147.18661
333.16733	158.32291
359.97686	141.79255
359.93522	6.21252
339.86797	244.39895
180.51577	62.14755
385.83584	135.64739
262.13250	377.31763
51.81277	22.57183
349.88658	271.42953
373.94559	169.02478
73.68518	68.86201
249.60592	248.03923
362.07883	369.37870
324.03082	353.96220
337.59383	173.53306
182.27704	330.19300
228.01761	328.04541
45.96855	196.45691
342.87834	232.90553
22.93677	31.56231
129.00432	263.97375
224.99814	331.32067
109.07877	230.40637
334.01058	81.46917
181.34245	109.90188
324.67286	260.93394
55.66859	372.84868
242.17574	309.10828
54.67157	299.44283
71.93020	291.65906
286.28288	22.98702
18.69196	34.69312
202.93165	64.72537
276.43461	79.26294
30.42827	153.63085
320.90536	255.41848
73.28451	296.93715
241.97827	134.21509
58.83199	93.51003
332.17005	228.16572
251.91197	379.15696
229.98582	179.15764
122.99472	66.18293
90.28285	318.08658
78.54867	71.39242
247.18799	352.63791
288.03234	168.39174
115.32264	34.80800
57.74801	258.69187
320.99013	239.38007
225.11695	69.77853
29.84348	294.22904
367.70943	186.95113
46.33836	207.09118
17.93167	289.26949
115.66300	92.95414
181.52845	381.95135
388.86981	71.58376
44.50395	161.20291
219.79245	251.83231
40.53663	226.05330
381.38551	282.54810
160.62417	177.40449
93.92179	229.12436
99.67062	288.76777
49.08371	84.12432
199.89025	130.67417
133.90538	257.68558
55.43169	209.24693
12.22027	0.42775
243.67751	77.45908
214.02766	18.65174
221.51527	222.05321
95.36345	200.08254
301.72801	239.62891
71.26598	322.49762
36.16893	108.09730
217.86316	244.77091
10.08288	264.14339
68.31762	226.23376
355.74041	4.38279
292.63206	321.08722
326.11159	396.21793
217.62211	215.78485
15.39554	150.65346
46.86814	85.63824
378.22444	384.37410
375.02180	22.81146
96.37669	393.37629
393.81144	250.44901
20.16256	263.88420
238.39108	280.40482
236.47538	298.72439
155.51470	144.18509
176.96461	221.65235
344.68778	165.00081
15.69037	155.94204
22.75595	45.44381
249.15377	285.93164
233.08048	26.57135
11.07377	98.50804
159.44636	117.01337
205.44549	23.67302
175.14505	70.62730
298.34505	238.35928
390.04809	377.94970
274.13831	348.35160
398.18975	120.72992
204.86903	354.82792
303.72623	46.19659
265.47692	334.33453
184.43502	147.90653
301.42659	24.84275
73.68717	84.87154
375.79992	302.86288
195.02944	74.60915
175.28032	44.30329
185.19115	337.56011
123.95264	23.84770
333.81720	1.16250
379.87052	312.24941
111.46379	70.48700
34.70784	347.34473
90.84055	291.13124
324.81692	173.06938
29.17928	166.71472
297.99950	215.33188
42.69898	86.21669
140.11496	228.73836
220.34013	297.96136
201.28433	318.46713
200.20768	362.97504
59.40642	128.69354
353.72090	308.21510
380.13839	369.45503
225.74668	349.38797
142.85429	82.79168
343.70310	92.06149
207.58902	358.83465
262.82760	108.04626
140.27962	82.79235
29.51226	203.51897
310.73479	138.60480
143.27159	261.62201
235.26722	249.92342
334.92189	102.70679
152.87933	10.97838
112.17923	31.04524
102.63229	108.03460
8.35766	196.17071
332.30258	337.42237
287.85667	98.99589
22.58368	360.28516
137.34534	209.19135
334.95317	168.68480
292.05955	59.20217
119.16039	72.43330
151.49122	134.98194
294.13720	107.72667
79.38577	35.33239
350.20764	295.48691
79.88993	180.80080
354.47383	101.86462
241.15879	64.79724
210.53570	194.38486
349.39250	105.92362
195.92258	164.58787
142.90624	323.11980
315.79302	71.11167
320.96615	45.11610
272.12971	256.54467
351.63590	291.16819
193.49405	341.28460
234.43780	66.85909
125.65684	216.37795
198.42297	176.06617
205.67095	379.52347
48.40499	57.88692
122.84332	69.55952
398.89278	199.67784
386.90327	156.50650
237.18382	57.29927
28.81780	48.50366
174.72012	91.22438
324.44886	341.13644
348.34245	339.50775
19.83935	28.05852
373.34604	146.22820
53.53892	143.88773
370.81942	141.91716
195.22925	258.57738
223.33989	94.43794
210.48586	305.85120
270.01993	357.59837
141.30982	2.38310
261.02937	147.79437
138.37673	230.02069
169.65001	57.57424
196.08117	301.10466
202.66494	259.33332
353.79526	330.26230
17.67166	17.11720
194.48289	265.84355
380.36554	12.81944
167.03552	223.42154
7.27763	126.26470
30.16697	148.20341
128.38334	391.74283
104.61246	212.10157
16.20460	131.35574
223.00184	203.75136
126.53153	228.78046
243.56234	156.83639
61.36756	47.15221
382.91038	94.13089
128.58854	272.40122
220.08855	394.08957
46.69700	78.63556
157.78165	355.85195
368.85694	305.02750
0.47066	143.78054
254.67425	231.49781
146.38188	296.36232
277.05640	188.86463
361.88303	315.78655
153.02647	243.11806
183.94330	294.25848
16.14197	171.91736
380.99622	375.83195
89.82085	144.10740
172.69632	264.66973
176.91038	356.35681
16.62307	99.71512
100.34443	38.00187
282.68988	73.28081
254.56546	327.05892
283.36653	369.54381
16.25142	248.86124
72.50957	153.75061
357.98921	68.31846
268.83544	88.15144
206.30691	52.55683
41.08237	250.74412
203.35781	1.18214
134.92163	26.66158
304.92913	379.03857
40.30569	89.89901
197.18331	248.55442
222.86908	305.13755
166.35095	247.34772
98.87795	336.28049
211.28618	282.93341
137.46186	127.73116
12.93146	132.12609
271.26757	295.43667
388.70262	282.45827
127.49369	313.04716
292.67741	97.04818
316.15372	237.87910
172.06395	381.84873
161.14488	222.37876
129.50365	389.83860
119.48706	111.52347
377.10122	104.72336
12.63773	310.73550
273.13984	227.00518
35.57857	40.51281
198.80761	103.63758
124.81163	295.94793
322.53008	291.76280
335.19096	346.75127
305.09623	281.96185
315.20523	281.84896
184.50839	26.59401
157.53671	236.78599
175.13719	6.58359
180.25670	31.06859
364.71159	295.22817
240.78306	142.03095
334.91004	149.87944
203.34953	157.16236
359.29201	132.40103
180.62458	40.92757
256.04603	5.96441
336.80929	147.27806
309.47298	303.08080
184.76915	144.41875
180.86626	194.57519
4.53580	231.11972
314.74939	7.62926
155.65184	99.17285
396.96434	244.97046
143.98267	21.11941
147.17123	354.87905
264.51336	33.73065
172.48289	261.10960
99.15367	59.71622
228.38814	197.19221
145.52738	279.79002
253.20940	344.74123
371.42677	64.19851
281.99744	335.58395
200.43475	29.14619
213.80440	50.79640
161.52195	149.31575
46.53670	209.19915
233.56830	335.34209
86.83273	398.82413
54.04972	257.30007
61.64242	233.54314
200.18575	372.09098
77.75979	8.52475
257.27131	335.22608
375.93691	264.39164
113.52457	43.24463
67.94289	211.05262
250.17371	325.24943
337.80761	185.86979
139.55172	316.45340
150.78094	308.79775
178.47482	48.49118
251.77528	33.93557
95.45168	197.37244
145.49479	283.24033
235.35173	102.50006
40.51199	363.05830
44.94547	42.26524
333.99471	385.27653
310.93383	91.85542
152.95745	370.36278
93.48162	266.66552
347.83444	181.31608
104.45568	20.85138
233.50448	101.92308
136.19982	140.45690
222.66621	315.10172
278.00042	213.40542
162.18049	324.59907
201.56879	360.42490
294.51061	321.18049
3.16195	204.45293
153.84765	285.88181
91.01522	350.92619
114.51875	357.61490
142.65572	326.54589
83.64748	178.51516
386.63784	274.90203
43.96380	243.12538
92.95745	320.08851
333.53981	163.29321
91.77520	347.51010
72.29346	390.55114
324.74847	244.70259
250.22366	14.79062
205.52557	331.50615
158.77528	216.56566
302.21547	243.75813
273.59119	366.29310
373.80327	251.81828
61.07911	36.78761
344.01588	188.22521
304.75971	336.62165
345.54348	226.56162
199.55808	392.06632
56.89712	354.49548
330.79229	56.27438
146.38551	69.83502
84.18268	121.60511
57.46141	26.46240
352.73277	291.35670
319.08363	383.16052
79.50797	18.83406
241.30942	366.76078
375.39025	112.40122
351.12777	0.35721
219.78750	189.44797
3.73318	149.67232
110.69223	120.17753
97.98859	395.19093
254.32910	383.87321
196.73190	94.51688
339.53924	75.75477
214.32060	284.55404
298.31799	35.35361
294.88431	353.82861
139.60937	188.59098
221.70095	69.18372
199.50128	111.17013
81.22775	33.41262
387.11620	33.11337
247.53020	207.81156
270.41027	241.19350
174.22688	13.05714
201.01226	131.11545
339.35962	162.54575
390.94039	311.41457
238.60458	209.16725
193.11188	9.06170
225.49438	190.37983
300.77864	119.38557
230.28709	103.93860
187.61913	104.82242
124.17079	385.55517
20.10594	321.01059
17.76826	184.02970
70.42999	95.89377
326.69074	164.61967
314.70263	2.48238
126.85666	323.25309
255.07111	277.26207
281.84665	376.89445
108.10785	352.10310
267.78468	91.79002
51.23744	18.08503
49.25452	244.91784
329.53614	262.03571
302.19332	274.21387
246.54192	378.83309
106.09695	206.94467
44.74300	190.09212
196.41836	183.08645
1.42343	323.39028
289.71704	222.63003
1.94101	84.14487
387.62981	351.20903
48.84997	381.97823
28.73728	222.36229
201.28702	86.56417
225.30068	4.30563
274.99153	274.27977
7.60029	58.97902
47.30925	243.49551
350.96975	355.55976
96.34529	333.94466
102.81253	382.02314
345.64057	274.97783
328.45404	127.07453
203.75325	318.68979
392.66369	46.24104
1.96291	364.41252
338.01697	309.87937
292.94493	140.29181
250.92282	263.56591
124.95706	284.47721
119.19954	273.70072
42.00921	151.57124
192.44385	33.39543
166.92144	167.20308
40.81960	335.90114
8.76196	257.01696
108.63177	290.43981
36.89049	1.87125
89.32877	154.04771
216.26551	350.10078
304.96030	39.58501
126.76329	165.34282
121.89027	322.71505
206.76717	76.40824
59.10214	0.36067
230.28433	344.23084
176.51651	197.96626
63.05185	81.84475
219.61127	23.18552
184.39785	145.87745
2.65367	353.78396
144.31629	11.85557
279.88184	389.03935
371.16795	236.96505
210.57421	7.90797
331.79851	63.22927
195.72757	47.63724
109.90789	102.31171
387.82853	111.71486
120.77613	106.25831
152.90113	100.86714
141.41020	109.18840
23.03160	81.26968
308.04527	387.37475
57.04620	171.92804
48.89097	238.36199
159.49879	76.05976
172.25611	254.96872
366.32492	230.22766
170.47282	347.08570
360.76459	334.15701
133.53150	63.75879
12.25253	257.83864
107.30548	92.56227
91.42521	160.01243
338.39773	356.78035
34.84251	229.54443
4.35000	39.22376
227.63591	356.39425
201.57269	33.53339
161.00473	211.42404
65.12977	28.79330
33.08885	100.30678
278.76218	337.12963
345.27321	329.70941
300.48747	297.16284
82.99162	263.63807
282.86864	216.78994
92.81788	43.45076
71.02746	140.31548
260.87548	190.60778
331.64250	143.89326
156.85833	57.11138
170.03485	208.68739
261.23713	246.04824
257.06008	364.37262
332.89307	305.37876
183.52184	175.88281
393.99665	227.53873
235.94112	301.13971
326.70960	235.49677
129.22206	57.82667
158.22414	169.51392
255.40344	288.17711
321.07592	110.12250
399.93671	320.46242
88.34912	369.64079
280.40649	364.13734
265.62932	87.40640
69.39100	350.52682
53.74293	377.49795
148.04718	57.51171
133.39236	302.37280
222.01473	157.62087
11.88932	268.93968
18.92984	80.84764
44.23759	145.14324
230.21268	182.54186
257.26853	324.84354
38.75475	239.86481
89.21908	227.60366
133.88025	36.76008
387.75856	332.79400
320.16890	330.33272
105.20995	259.82207
201.49594	92.92443
22.35365	108.26462
11.63515	206.04433
137.06957	213.67474
337.00228	246.26649
186.03661	272.69391
292.45491	32.14611
116.33675	310.03078
114.62554	205.84292
190.29813	91.33496
92.84219	135.09051
134.88616	178.82544
15.03902	117.39140
209.87232	130.97069
204.89784	251.88185
319.60169	107.86345
163.78195	309.64938
34.28305	383.11807
7.46332	351.19033
264.48882	84.39446
374.75835	158.20738
287.58016	307.17035
309.20992	213.20944
159.37742	256.90945
144.45578	259.78631
183.83479	146.01284
315.70694	242.79474
29.71816	251.94147
257.32354	347.60197
237.92212	87.92959
196.52317	239.00753
304.34634	370.29297
118.14185	114.22880
93.97147	92.69401
66.77920	208.95975
126.11401	341.08678
283.14092	209.61167
45.32639	259.06769
99.52394	268.07377
160.44444	24.85597
372.24749	45.69276
342.38544	159.48273
174.79773	322.17809
337.38943	268.73543
214.13845	76.11104
394.59512	356.90828
278.68463	385.82901
325.97197	299.26699
316.19015	127.11301
275.19627	2.54727
15.90397	183.69566
136.32371	222.30859
91.97313	171.19004
399.60613	305.62915
191.58614	66.24386
175.71516	302.89123
227.24937	358.51450
390.74946	71.13048
299.94940	187.14963
258.12371	192.81117
363.74251	182.17362
362.06059	346.27896
156.36505	13.96652
397.97446	227.52923
194.01186	286.37318
273.79642	298.05648
151.34427	2.62794
282.43604	94.76168
83.15853	1.25235
153.19339	14.91083
245.39629	258.05861
348.12981	384.09605
114.38306	325.40257
160.25681	115.87547
349.74510	192.61591
67.40475	14.61905
55.24730	229.42038
172.93486	382.38159
173.65310	124.26760
214.43297	260.95981
20.44580	331.07755
234.01896	78.88791
25.39571	309.07896
225.52657	271.03660
37.38114	72.23349
56.78311	242.95707
35.75974	56.11091
284.08606	100.30633
146.31923	392.81732
250.74102	35.46454
163.28434	225.57973
133.51381	214.43348
313.62974	8.11844
223.12994	294.21135
193.73964	33.53882
336.10312	228.70316
251.80157	240.19194
304.09441	188.39228
307.31702	60.19063
320.25641	354.29041
