# i	j	beta * DeltaG^cnf_ij
200	633	19.49631249
200	645	11.00629083
200	649	15.13460281
200	652	13.84378956
200	658	21.73140948
200	674	10.23239849
200	712	21.9448507
200	722	21.95174889
200	744	34.31183957
200	745	9.748437108
200	750	18.13224812
200	761	26.3964507
200	790	11.8511405
200	823	15.80561216
200	825	29.78066919
200	838	15.56428535
200	886	18.87552001
200	948	21.80972607
200	952	33.80970892
200	971	34.5911608
200	994	11.31841435
201	541	17.17497217
201	574	26.0873464
201	587	33.11075723
201	611	33.93138043
201	645	20.48541134
201	658	10.79053969
201	674	24.25388233
201	701	16.21210612
201	722	15.44680614
201	724	25.94253961
201	745	29.33506116
201	790	33.00958746
201	823	17.88199641
201	832	29.03336157
201	886	10.97606179
201	911	9.936247463
201	921	33.49749247
201	948	24.41798021
201	952	33.00444149
201	963	33.09508447
201	994	18.49351643
202	507	22.58883348
202	517	23.00881763
202	537	16.20571626
202	542	13.87775123
202	559	10.81580398
202	593	28.56203495
202	610	20.88931887
202	692	31.99152315
202	714	23.20130607
202	729	10.71878537
202	787	11.12129831
202	796	21.38102677
202	799	14.22427087
202	809	15.80334591
202	817	34.01828929
202	863	13.55286292
202	897	26.26949911
202	918	11.10999234
202	941	11.3315917
202	949	27.18920096
202	961	24.70738439
202	999	10.17838939
203	500	10.18208751
203	531	17.49302028
203	541	33.04608527
203	572	20.0442303
203	587	14.150382
203	590	15.11638434
203	611	19.52779471
203	641	16.33614873
203	671	15.63884744
203	733	12.51893206
203	755	33.32010892
203	820	12.47938724
203	841	22.6696266
203	852	32.74866583
203	855	9.952705413
203	868	15.96630427
203	920	17.62214021
203	963	15.55676089
203	968	10.67426282
203	987	29.14420852
203	990	21.08476568
204	500	24.88183945
204	541	12.2739599
204	587	22.12624034
204	590	33.2936461
204	611	16.96800394
204	658	12.30301777
204	701	11.2420802
204	722	12.8068254
204	745	33.67727796
204	790	34.65378413
204	820	15.46558146
204	823	17.0473599
204	868	26.40677196
204	886	17.1473364
204	911	11.83390467
204	948	18.12009067
204	952	22.8876102
204	963	16.95277834
204	990	33.152134
204	994	31.26290016
205	520	21.38909977
205	535	9.925947506
205	538	13.68617208
205	540	11.674165
205	560	25.27730574
205	565	21.74853631
205	648	22.21058781
205	670	16.69590979
205	700	33.15802085
205	720	11.88082569
205	774	15.97338041
205	797	29.34852812
205	803	17.49440573
205	840	10.1620453
205	864	33.82222387
205	904	15.45606133
205	975	17.42907169
205	979	9.769204793
205	986	21.57981843
206	504	12.06225813
206	595	31.59900675
206	613	11.76000988
206	652	25.89348031
206	653	19.85044529
206	654	28.58503963
206	690	10.89456159
206	712	23.05423064
206	715	33.41064717
206	728	15.84458778
206	744	13.32487627
206	750	22.3146881
206	786	24.29050409
206	807	11.46763152
206	838	17.98956705
206	839	9.943062585
206	849	16.86186149
206	945	32.99979707
206	971	20.39788838
207	506	12.66914965
207	510	21.18717075
207	530	16.63296942
207	545	27.55486473
207	546	18.68037395
207	561	13.42490908
207	566	15.80720937
207	581	12.01465897
207	626	21.15482018
207	644	20.81481959
207	655	20.34562224
207	664	31.77938768
207	667	35.24771222
207	716	12.08614084
207	717	14.92874445
207	728	25.1339831
207	748	14.29846443
207	807	33.45954095
207	827	30.29926626
207	849	21.47805273
207	889	17.25524686
207	945	23.66207391
208	502	19.68836699
208	503	33.34971532
208	512	27.37893942
208	589	31.66876299
208	624	13.19634212
208	663	23.14062021
208	673	12.89951143
208	678	21.97394474
208	727	33.01890638
208	746	17.0224386
208	789	21.06809433
208	924	32.99831775
209	505	12.89147437
209	508	17.94387099
209	526	21.84613499
209	599	19.55751602
209	616	12.60242604
209	650	12.36657808
209	702	12.87700584
209	708	11.89237601
209	713	33.11889662
209	737	32.99744778
209	778	35.39592674
209	784	35.92738773
209	791	15.54109466
209	792	13.23421613
209	850	23.89695997
209	894	27.52712034
209	927	14.76994231
209	966	33.02743661
209	967	21.43965109
209	985	20.13299183
210	500	18.13420847
210	541	13.98531531
210	587	17.07202869
210	590	23.15062781
210	611	15.32581355
210	658	15.52302651
210	701	12.48004174
210	722	15.44032348
210	733	34.09275682
210	820	12.6163917
210	823	21.88641867
210	841	33.00259669
210	855	24.24009723
210	868	21.17188755
210	886	23.03702168
210	911	13.99419944
210	920	32.99763539
210	948	21.6795859
210	952	25.15542326
210	963	14.50201558
210	968	23.67585084
210	990	31.66264472
211	506	9.775832224
211	510	16.61693909
211	530	13.17805907
211	561	18.68939643
211	566	31.03512441
211	570	25.58633558
211	581	11.22008001
211	644	33.17238547
211	655	35.80749441
211	664	34.61929925
211	686	30.2017307
211	700	32.57010124
211	715	28.92120572
211	716	20.76025503
211	717	11.92652871
211	748	9.974691271
211	770	33.00407354
211	827	17.95607108
211	871	27.26160137
211	889	18.04760421
211	933	18.06739216
212	505	30.19818128
212	511	16.55869847
212	564	30.66525645
212	576	33.01689045
212	577	24.83388107
212	597	12.33835509
212	599	18.79084155
212	616	16.61539884
212	661	17.62099884
212	662	15.67101948
212	672	32.99927641
212	702	29.75180582
212	708	17.87066386
212	713	26.37530016
212	777	12.04001729
212	778	13.21188072
212	784	10.03752283
212	791	16.69393641
212	792	15.89773079
212	822	17.01334179
212	854	11.47582902
212	895	22.78007106
212	907	23.83892559
212	958	13.19454633
212	985	10.93091341
213	518	17.90657779
213	594	10.45871412
213	596	19.18220086
213	600	21.75851884
213	610	24.56448675
213	621	23.78842464
213	629	10.17445993
213	675	22.60320164
213	758	33.41792045
213	781	23.12778596
213	846	10.26066302
213	863	34.36269216
213	944	26.95208752
213	949	26.85067326
214	506	10.90032844
214	510	15.94442379
214	530	12.9405591
214	546	26.33078958
214	561	16.86180387
214	566	19.25221188
214	570	33.93653215
214	581	12.32586664
214	626	29.85727346
214	644	29.90861814
214	655	27.95362616
214	664	33.05176168
214	700	31.68568949
214	715	24.77069858
214	716	14.38475437
214	717	11.85873363
214	728	27.57354963
214	748	12.06894404
214	807	34.20469081
214	827	27.48330731
214	849	20.49978034
214	871	33.54068548
214	889	14.35222375
214	933	23.02812187
214	945	32.85266706
215	511	10.68135226
215	564	13.14440988
215	576	21.64072873
215	597	10.19854192
215	598	23.39651583
215	616	34.05961847
215	622	33.22681888
215	662	20.68613816
215	672	16.17791253
215	697	28.35536543
215	737	33.18414483
215	777	17.57338057
215	778	11.20054086
215	784	13.92907697
215	791	21.98884232
215	792	26.5856051
215	795	33.98968202
215	810	19.04471968
215	822	10.61328718
215	830	24.83447913
215	854	13.36409883
215	875	26.14187915
215	892	33.09003496
215	895	14.28730391
215	907	12.46828568
215	946	17.64240693
215	958	16.22627139
215	985	20.77681735
216	567	30.7532682
216	569	34.29706306
216	696	20.07532151
216	710	17.69897424
216	776	25.67926139
216	833	22.08447324
216	847	16.04033374
216	858	33.36428984
216	872	33.13425422
216	890	21.25867963
216	902	26.72562254
216	908	23.86838112
216	910	31.97562796
216	919	29.03291036
216	932	33.75498569
216	951	12.26185647
216	960	10.34349254
216	962	11.25663832
216	974	10.56254294
216	982	21.27600388
217	513	14.67157327
217	514	11.75950678
217	529	19.07245951
217	563	15.82791684
217	583	20.54821711
217	615	16.14929732
217	647	13.92835783
217	668	32.47357828
217	752	33.15881409
217	806	33.09998725
217	843	16.9159819
217	851	14.383506
217	915	33.10769535
218	528	13.70201916
218	586	25.85373297
218	588	33.02816151
218	631	17.82484892
218	656	23.11423133
218	668	18.56097914
218	669	18.08317965
218	707	16.27840022
218	751	33.33422398
218	785	29.82820278
218	818	13.53687781
218	883	23.87204203
218	900	34.17912205
218	912	28.1137994
218	938	11.57620191
218	995	19.67258373
219	521	13.62245545
219	522	33.05938517
219	544	14.16679186
219	640	33.00131211
219	660	22.39193839
219	699	20.62976363
219	710	33.3825042
219	753	17.51465196
219	858	10.61894459
219	867	27.45848624
219	891	33.94666419
219	896	10.89032344
219	901	32.80858686
219	902	32.45106498
219	905	10.78695948
219	910	32.10094853
219	955	17.09512412
219	956	35.32973615
219	960	30.21967542
219	974	23.66541606
219	982	11.54456835
220	571	16.19582638
220	574	10.49860738
220	626	33.37001315
220	638	25.62333408
220	667	20.27804714
220	724	15.16277888
220	734	16.61433131
220	761	20.7398928
220	824	33.01166076
220	832	10.02374212
220	848	33.59432394
220	886	27.90130213
220	921	10.30899595
220	994	34.8663998
221	549	22.40008045
221	555	18.76798632
221	578	13.9928167
221	606	9.917253073
221	632	23.9531388
221	646	14.37978337
221	681	15.72660265
221	683	28.34445457
221	688	16.39428352
221	689	25.0410083
221	695	18.91391802
221	718	26.24420126
221	751	28.00167953
221	769	23.11159762
221	808	18.6744916
221	835	21.20880922
221	943	11.91532447
221	954	27.1999391
222	509	30.9995604
222	541	19.23226438
222	547	26.05947102
222	633	15.11126466
222	645	16.5363506
222	649	17.20697077
222	652	21.14793655
222	658	21.88740581
222	674	11.21455375
222	701	22.35167046
222	722	16.71569445
222	745	12.10206985
222	750	28.30944607
222	790	9.907470871
222	823	12.55029715
222	825	14.78895493
222	838	30.58673169
222	886	24.43548683
222	911	33.04914253
222	948	13.70465134
222	952	18.71795668
222	994	16.3428679
223	517	33.01373014
223	539	20.31624143
223	543	26.98970716
223	594	19.96041973
223	596	12.82677237
223	610	32.06367795
223	629	17.91150428
223	675	12.73310423
223	714	25.72245337
223	788	16.37150057
223	815	10.41592974
223	834	34.01382554
223	846	27.97537075
223	898	20.47891836
223	969	28.19096842
223	989	27.74146235
224	572	22.46182874
224	585	20.74925613
224	620	13.11075863
224	659	15.94196515
224	705	33.72975344
224	711	11.67583437
224	755	13.62064422
224	794	24.79693236
224	928	17.17544799
224	929	25.95758266
224	950	12.86468577
225	519	28.6086725
225	567	11.70671316
225	569	19.76448087
225	575	12.93243658
225	643	30.9757066
225	696	25.41970619
225	710	33.10603828
225	732	26.94570747
225	776	16.22875817
225	813	13.06660118
225	826	34.41862822
225	833	11.28037404
225	872	12.05735799
225	908	20.47914654
225	932	28.95938583
225	951	31.98411401
225	973	26.49902749
226	519	24.33776286
226	567	19.82179082
226	569	15.93721483
226	575	19.53546535
226	635	24.5903468
226	732	14.71152631
226	735	17.60291179
226	813	12.17321588
226	826	33.02857974
226	833	16.22098865
226	872	20.03363348
226	877	33.31277836
226	908	21.0676292
226	932	24.42280461
226	973	14.62784837
226	993	33.99532504
227	524	10.35653134
227	533	22.38561491
227	536	18.7852533
227	549	16.69039139
227	562	13.50837533
227	578	16.25159861
227	588	29.45147654
227	592	24.66027476
227	606	33.03794432
227	632	26.82669557
227	681	14.45399681
227	683	27.93936188
227	694	12.65603207
227	703	33.02832225
227	707	30.45865598
227	726	33.08241223
227	751	14.48790847
227	759	21.06958611
227	835	11.84547108
227	880	22.90219434
227	995	22.7053586
228	549	24.11390984
228	578	29.01585098
228	606	27.77569823
228	632	16.60098752
228	688	10.37889799
228	695	9.925192776
228	730	22.53549116
228	751	33.94861968
228	763	13.11218853
228	806	22.38211036
228	808	13.14998198
228	835	33.02844507
228	851	26.61404953
228	942	13.40247836
228	943	13.1211303
228	954	10.0017655
229	500	33.44889818
229	541	15.7377547
229	611	11.42179751
229	701	16.28404549
229	722	18.82657558
229	790	33.08510306
229	820	18.25460216
229	823	22.38124408
229	825	19.75070319
229	852	15.05631182
229	855	33.20692912
229	868	13.8693225
229	920	21.5978144
229	926	17.96004434
229	948	15.2282793
229	952	11.24001056
229	963	13.31937133
229	968	27.32957363
229	972	13.3092297
229	987	29.26648845
229	990	13.95123911
230	551	14.60889842
230	553	29.72444167
230	554	32.99688996
230	568	12.45521891
230	605	22.73189823
230	625	15.57927491
230	676	15.62278547
230	719	11.90394121
230	721	27.94776678
230	731	15.02048257
230	768	14.03332739
230	821	23.50295385
230	836	16.62797022
230	862	17.27748508
230	903	19.2185661
230	931	16.61068663
230	934	16.00592162
230	939	25.02308876
231	516	12.02400375
231	556	24.05449775
231	580	17.1453998
231	602	18.1152663
231	608	15.03519998
231	609	13.87571063
231	612	15.21349226
231	628	33.53417446
231	630	27.17029131
231	637	27.04353974
231	664	29.58673594
231	691	19.91136508
231	735	35.31250051
231	747	11.69724483
231	775	20.3120815
231	859	13.22998532
231	866	33.54272502
231	877	22.52045739
231	882	19.7866648
231	887	19.71487771
231	930	17.24788799
231	940	18.9685705
231	980	34.58431471
231	991	26.91784252
232	541	34.29796602
232	574	15.20339819
232	587	32.81882668
232	590	33.06756144
232	638	18.4098308
232	658	22.23922533
232	701	33.36399986
232	722	33.00573968
232	724	12.12571402
232	734	13.73652117
232	824	33.84795568
232	832	22.71376253
232	886	20.58698382
232	911	14.53572221
232	921	27.56377943
233	502	33.13094272
233	512	10.87002357
233	519	34.03242273
233	532	24.60641176
233	575	26.69875417
233	601	22.76511127
233	624	11.69208495
233	643	33.20272855
233	663	21.23088633
233	678	22.42611835
233	746	33.04366341
233	762	24.36124177
233	826	28.14133585
233	844	33.0218332
233	870	33.39254824
233	924	23.58390913
233	936	10.5292697
233	953	10.32662153
233	988	17.6366229
234	500	20.89057719
234	541	14.51674882
234	587	29.19535529
234	590	33.00281481
234	611	9.758460042
234	658	26.51827773
234	671	29.51096102
234	701	13.8398396
234	722	17.73499307
234	733	33.83231977
234	820	11.43463566
234	823	24.24073239
234	852	17.38666735
234	855	21.76215399
234	868	11.37244816
234	911	30.26645441
234	920	17.93116486
234	948	18.10735791
234	952	15.11030417
234	963	9.943676558
234	968	16.7284803
234	972	19.89134947
234	987	28.04660893
234	990	13.55799586
235	504	33.54399245
235	509	11.89536527
235	518	24.84212235
235	547	21.10518407
235	595	27.00851767
235	600	21.36224001
235	613	16.65580728
235	621	18.99853463
235	633	25.08355501
235	649	15.18002188
235	652	14.74946868
235	744	12.71650144
235	750	11.79192513
235	758	19.84119972
235	781	18.65856365
235	786	9.726981885
235	790	33.01084158
235	838	19.81066269
235	839	29.24739105
235	944	22.00966066
236	505	30.96876797
236	517	22.64779548
236	539	12.3834157
236	577	14.60450753
236	599	18.59814136
236	616	33.03139916
236	661	16.55272469
236	702	30.88245432
236	713	11.47924906
236	714	27.36760079
236	788	14.43580199
236	811	23.08407766
236	815	24.42865918
236	894	19.93932895
236	897	33.26974636
236	898	21.56842002
236	925	33.27851896
236	957	13.55646121
236	967	19.33841447
236	969	10.53590998
236	985	33.06718864
237	507	23.62506101
237	517	33.25224825
237	525	22.35613676
237	537	15.12420086
237	542	16.50397302
237	559	13.80622733
237	593	18.03000684
237	610	31.53576149
237	642	34.41277098
237	677	33.47475472
237	692	22.45199234
237	714	33.02539561
237	729	10.34167458
237	780	25.27244548
237	787	9.866361646
237	796	19.9714607
237	799	15.5192002
237	809	21.56992592
237	817	33.22871641
237	863	17.81382721
237	897	33.92645599
237	914	31.20608896
237	918	13.84962803
237	941	10.71172855
237	961	18.98944302
237	999	10.45524383
238	524	25.8589551
238	533	10.1120924
238	536	13.79907229
238	562	13.75636353
238	582	10.44726347
238	588	18.61970475
238	591	13.38121909
238	592	19.48848821
238	604	33.16209692
238	607	22.84385857
238	614	10.74345011
238	651	17.97029795
238	694	15.64435114
238	738	11.89736924
238	766	13.91596395
238	770	16.27542412
238	827	33.0007984
239	512	33.61995792
239	526	25.15938318
239	579	28.535523
239	601	24.12431998
239	627	11.60945677
239	680	33.28561842
239	698	10.53784073
239	756	10.35705043
239	762	15.09048574
239	826	28.78122403
239	873	20.75006721
239	924	18.36299366
239	988	20.14120549
239	996	33.01235597
240	504	16.47458428
240	506	33.6513524
240	510	21.52966258
240	530	24.0125377
240	545	34.07357983
240	566	24.41170605
240	595	33.35324342
240	613	25.28957419
240	648	31.17785239
240	653	31.58798781
240	654	27.36636715
240	690	11.67782723
240	700	26.94318202
240	715	16.568387
240	716	26.43649476
240	717	26.11155137
240	728	14.25908199
240	744	27.78884589
240	807	10.99407459
240	839	14.24418469
240	849	10.69542546
240	889	14.18026129
240	971	28.72527569
241	524	32.99709605
241	533	26.31505326
241	536	16.82993905
241	582	30.2302475
241	586	24.76054016
241	588	11.55072998
241	592	12.71487497
241	604	14.56535026
241	614	17.83748628
241	631	20.11541488
241	686	22.52089071
241	707	18.54435009
241	738	23.38323272
241	766	13.6496857
241	770	20.68043649
241	818	20.52702906
241	827	33.01535293
241	831	34.55781876
241	883	19.14800967
241	884	20.20443183
241	900	33.0606619
241	912	9.998627283
241	980	33.65644519
241	983	23.68394307
241	995	21.23083754
242	533	20.74178846
242	536	17.8799946
242	562	33.35249189
242	582	18.5708394
242	586	33.56880117
242	588	14.0092627
242	591	35.13426993
242	592	16.26146872
242	604	12.42983839
242	614	13.44850166
242	631	34.57747287
242	686	13.77967265
242	694	36.18501062
242	738	14.34992008
242	766	10.52186739
242	770	12.35253284
242	818	33.09424697
242	827	20.02547025
242	831	30.733498
242	865	29.53482704
242	883	34.34396144
242	884	15.58670359
242	912	13.85649956
242	980	33.13799849
242	983	28.77273278
242	995	33.56331723
243	504	29.57446153
243	545	14.27607962
243	566	23.03966531
243	571	15.62787906
243	574	19.35178602
243	626	18.15972485
243	644	26.57955232
243	645	33.148335
243	653	15.86891196
243	667	13.99131432
243	712	17.45106631
243	724	34.04201101
243	728	29.09103786
243	734	33.62403156
243	761	13.23305513
243	832	12.10781163
243	886	34.09507826
243	921	11.53818471
243	945	14.90713569
243	971	15.32752686
243	994	33.01781775
244	534	12.16951614
244	552	33.0035524
244	573	19.38692007
244	583	22.88853548
244	585	21.44716617
244	615	18.63540012
244	620	34.3758239
244	656	31.29070532
244	659	29.07806527
244	668	33.24401818
244	669	33.10219942
244	705	13.82197158
244	752	10.0620498
244	816	10.98373358
244	819	16.44236508
244	837	16.1653796
244	915	18.57113623
245	525	31.7136072
245	634	12.49426379
245	646	33.05534257
245	677	14.6771412
245	682	17.48661197
245	685	28.20187704
245	689	22.54659052
245	706	24.79111895
245	730	29.47608885
245	740	33.99491788
245	743	10.2010367
245	793	33.51810358
245	808	33.03720974
245	817	19.05870418
245	876	17.66437003
245	878	15.98081357
245	961	18.34642273
245	998	18.06599713
246	503	18.53388059
246	523	21.22289643
246	539	13.28138926
246	713	23.73699211
246	727	17.73484464
246	746	33.40602419
246	788	29.9210443
246	811	11.23821948
246	815	27.23326772
246	894	14.4573514
246	898	12.54248693
246	925	13.26029709
246	927	35.90038834
246	957	14.08138669
246	967	17.696381
246	969	13.51445175
246	996	21.24749126
247	505	32.99826598
247	508	33.3324446
247	526	14.03689213
247	557	29.58272448
247	579	10.77853319
247	627	31.75036857
247	702	32.99739819
247	708	33.03536394
247	756	29.67298132
247	850	12.11014584
247	881	28.07542402
247	927	23.03569569
247	966	18.20960501
248	569	20.30010702
248	660	15.91705875
248	710	9.806697355
248	833	27.70762451
248	858	33.0748693
248	866	22.98203864
248	891	11.82826462
248	902	10.3887153
248	905	35.07809915
248	908	13.69622849
248	910	11.05940253
248	932	14.82169083
248	955	16.35498284
248	960	21.82912269
248	962	12.57649293
248	974	15.78490529
248	982	24.23165596
249	515	26.07778912
249	527	28.81517047
249	550	20.35331676
249	584	16.32255858
249	622	33.68892445
249	642	34.40379609
249	693	12.22883339
249	704	34.24580809
249	709	21.4187456
249	736	20.23007792
249	783	13.63932969
249	795	19.66052207
249	798	16.34587855
249	812	32.99797883
249	828	13.83749913
249	853	22.85934834
249	874	29.15706756
249	879	23.72092355
249	892	32.99686737
249	916	20.61425141
249	976	10.77009014
250	516	31.19123965
250	546	19.72798507
250	561	32.93631291
250	571	20.20919951
250	580	21.23901141
250	608	33.07129314
250	609	33.00225431
250	612	9.785866981
250	626	27.67063497
250	630	14.01991381
250	637	23.16484192
250	644	19.35140608
250	655	18.58926789
250	664	24.83278466
250	667	22.0200404
250	747	23.02371953
250	859	10.09879979
250	877	28.62907613
250	882	14.39518511
250	887	32.62162689
250	940	9.921950193
251	503	24.00072122
251	523	19.4408424
251	589	28.19475084
251	624	33.08094573
251	673	10.95107809
251	727	19.90100146
251	746	15.08815352
251	789	17.43307135
251	834	14.77380129
251	864	23.40319792
251	898	33.0054796
251	981	21.51675907
251	989	22.69806194
252	571	31.52353873
252	574	10.63921996
252	638	15.78019257
252	658	35.36467984
252	724	10.34252186
252	734	11.3336494
252	761	34.64120056
252	824	27.31633818
252	832	14.72500494
252	886	24.23489506
252	911	20.61434034
252	921	16.54846439
253	515	33.01599684
253	544	25.78387894
253	551	20.95867349
253	554	10.41053022
253	617	11.40508747
253	625	33.06655971
253	640	26.93762189
253	704	12.45075989
253	719	31.48311433
253	725	11.21636977
253	731	20.12553952
253	768	29.17551338
253	782	12.14209659
253	847	33.09894795
253	853	17.58633059
253	874	16.2512075
253	879	18.88103259
253	890	18.33258229
253	903	21.51260093
253	934	18.96020748
253	939	14.422925
253	992	21.44267628
254	551	17.73556204
254	553	33.38135034
254	558	35.82937794
254	568	11.74737473
254	605	19.49401659
254	625	20.04586178
254	676	15.48578123
254	719	14.31998859
254	721	34.68398055
254	731	17.7488652
254	768	14.80553086
254	821	25.81835567
254	836	17.72497006
254	862	14.17288256
254	903	25.60299063
254	906	33.26751383
254	909	34.00841661
254	931	14.38981045
254	934	19.72145646
254	939	29.50811355
255	603	18.84620406
255	634	10.55136989
255	682	17.66740649
255	685	13.12102542
255	730	17.83355137
255	740	15.31279154
255	743	19.56389877
255	793	15.20153796
255	802	16.2482318
255	806	19.72750366
255	808	34.24412498
255	817	33.16443033
255	878	22.95383124
255	998	10.65175299
256	553	16.1391887
256	558	13.46775943
256	568	23.39515645
256	605	13.85271909
256	607	29.63927339
256	657	17.02105208
256	703	28.3404857
256	821	19.02645187
256	829	34.37358716
256	836	20.53081151
256	984	15.60322044
257	516	26.58366788
257	586	21.14449368
257	602	12.89906159
257	604	27.18975714
257	608	15.79869757
257	609	22.90750896
257	618	23.30512169
257	628	17.21154142
257	631	33.30065812
257	664	29.29272986
257	691	13.46035039
257	747	18.1680724
257	775	10.98537475
257	831	14.26506444
257	856	11.70418399
257	865	13.62010883
257	883	22.93508542
257	884	23.27685793
257	887	13.65942085
257	900	17.60137943
257	947	14.87427287
257	980	10.90145228
257	983	12.62453173
257	991	25.9134767
258	508	23.55401102
258	511	16.11932087
258	564	16.26632838
258	576	12.7347477
258	597	13.52814082
258	598	24.67291165
258	622	32.99687532
258	672	20.75760396
258	697	14.92322562
258	737	20.52459296
258	778	12.30262751
258	784	22.9434914
258	791	20.77711032
258	792	27.87478359
258	805	35.13311392
258	810	22.27869953
258	822	15.7007734
258	830	15.96726598
258	854	23.62947067
258	857	30.71830678
258	875	28.98364994
258	892	33.17399255
258	895	10.55596433
258	907	9.73398511
258	937	31.58608719
258	946	11.03534356
258	985	29.43808116
259	532	28.09291203
259	567	23.3002518
259	643	17.8282735
259	676	33.1059818
259	696	12.37034038
259	765	26.23631404
259	776	16.99000013
259	801	33.00098272
259	833	23.30405113
259	844	33.56080308
259	847	11.49267275
259	870	28.815746
259	872	29.16578919
259	890	18.41035782
259	893	16.53856342
259	908	33.1789897
259	919	14.39988651
259	939	33.44418843
259	951	9.921790071
259	960	13.49714059
259	962	18.0613923
259	974	16.80770473
259	982	33.3332956
260	502	10.4829149
260	589	20.93573768
260	623	16.22690896
260	624	33.46481143
260	663	16.96349666
260	673	34.13095458
260	678	15.6036392
260	765	30.98043845
260	789	24.62480235
260	801	21.93985382
260	844	22.13463376
260	870	29.49681859
260	906	15.52304747
260	975	32.99711372
260	978	10.20296186
260	986	26.08692104
261	552	34.09280877
261	585	12.55077342
261	620	10.02200071
261	659	10.68442947
261	705	18.52609831
261	711	15.45556954
261	755	19.28379729
261	794	15.49021062
261	857	35.03424698
261	899	33.6381489
261	915	19.70610116
261	928	16.34562323
261	929	17.61373742
261	950	11.26606534
262	501	25.98180739
262	534	17.22521254
262	573	26.3033922
262	583	28.90621628
262	639	15.0261793
262	656	13.5802927
262	666	24.09313745
262	668	31.78510569
262	669	25.46846642
262	752	21.94913365
262	764	18.96004645
262	785	12.91905201
262	800	32.99881342
262	816	19.75209293
262	819	18.40848233
262	837	14.16096243
262	923	23.11524698
263	536	28.18600989
263	586	14.46273357
263	588	16.45974477
263	592	17.80087069
263	604	17.02647734
263	631	12.32370538
263	707	18.51680974
263	766	23.16229628
263	770	33.34733764
263	818	12.88629363
263	865	32.12243668
263	883	12.10839546
263	884	23.3335444
263	900	20.58938546
263	912	10.5829909
263	938	19.8767736
263	983	17.15006734
263	995	23.23402107
264	513	14.33081959
264	514	19.87255423
264	563	25.348591
264	603	16.34479738
264	634	19.34625593
264	647	35.01046107
264	685	24.33964339
264	695	33.17579539
264	730	11.80277088
264	740	12.90497283
264	763	33.63142836
264	793	17.12860813
264	802	16.840402
264	806	11.08555053
264	808	31.34230447
264	843	36.95101417
264	851	16.69131645
264	926	33.12376258
264	954	33.17423613
264	998	13.24424471
265	511	24.43663587
265	515	29.81860665
265	564	14.49103664
265	576	30.87078099
265	584	34.57009931
265	598	11.4267549
265	622	12.58872808
265	672	14.59258594
265	684	30.82077627
265	697	29.47058326
265	723	33.04580976
265	779	18.8262489
265	795	27.23594073
265	798	29.41260873
265	804	23.60846799
265	805	22.74439205
265	810	12.70640768
265	822	23.29448643
265	830	11.5173951
265	857	31.17283575
265	861	33.0318785
265	875	12.55126567
265	892	12.28205286
265	895	27.8808214
265	907	19.62705934
265	937	11.94048327
265	946	23.28050387
265	964	16.07695349
266	527	23.03999976
266	550	33.87580408
266	593	33.09786379
266	642	25.96365939
266	665	9.780135886
266	683	28.77291484
266	692	30.10352755
266	718	25.02929314
266	736	23.1603012
266	769	17.2562713
266	771	17.67506363
266	780	27.1563396
266	783	22.55894948
266	812	10.30015094
266	842	12.29459623
266	885	22.93214034
266	888	11.31734235
266	914	19.66251965
266	922	20.66336645
266	935	12.76690971
266	976	34.01508129
267	533	15.76786867
267	536	26.3567408
267	562	27.51656705
267	570	19.80464083
267	582	10.57157242
267	591	13.6483938
267	592	33.21057175
267	604	33.20837288
267	607	24.87650351
267	614	14.05876384
267	651	14.76138107
267	686	23.87881357
267	694	34.44152129
267	738	11.06549802
267	748	33.06916002
267	754	22.37029609
267	766	16.88477415
267	770	13.57187199
267	827	22.98082678
267	871	25.25112402
267	933	30.00514572
268	506	11.17792503
268	510	17.49994342
268	530	13.98878636
268	546	23.32237236
268	561	15.39876658
268	566	18.38740321
268	570	33.19070499
268	581	11.84495608
268	626	27.09489372
268	644	26.74080473
268	655	24.79051386
268	715	27.7801992
268	716	13.73321559
268	717	12.69223948
268	728	27.59920567
268	748	12.41057978
268	807	33.09078438
268	827	27.08661931
268	849	21.3520606
268	871	33.44062313
268	889	15.41143781
268	933	25.56267561
268	945	29.39116356
269	516	18.06527505
269	556	13.56499454
269	569	21.44996594
269	602	32.61257448
269	608	24.76738691
269	609	17.2928398
269	628	26.92643068
269	660	25.98734113
269	710	31.16185749
269	735	21.5298522
269	739	30.94552817
269	856	33.21643636
269	866	10.06395892
269	891	16.33610014
269	902	21.47234252
269	908	26.46569402
269	910	19.81645276
269	930	11.70718536
269	932	16.80195233
269	991	15.03655491
270	525	13.67777075
270	555	18.48917751
270	593	23.57086623
270	634	24.71032137
270	646	14.41594373
270	677	10.02941851
270	689	10.29227658
270	718	22.79048641
270	730	32.99781589
270	743	13.65221931
270	787	34.29691424
270	808	24.33103869
270	817	33.11328188
270	876	33.0126673
270	914	33.0160926
270	943	33.22984679
270	961	17.50042161
270	998	33.53198957
271	502	34.56672617
271	558	15.58862908
271	560	12.89591831
271	568	25.48146148
271	589	34.85986905
271	605	17.27207338
271	623	33.06717872
271	803	33.04655212
271	862	23.57806236
271	906	10.89936357
271	978	23.47617523
271	986	15.10709014
272	532	16.85554993
272	567	11.0746911
272	569	33.01237411
272	575	16.34291682
272	643	13.48433392
272	696	11.08468136
272	710	33.00190532
272	765	28.63704782
272	776	10.0792798
272	813	31.5484132
272	833	12.84814129
272	847	24.37804488
272	870	23.99660746
272	872	12.42720241
