# h (nm)	blurred F_rep (kT)	blurred F_att (kT)	blurred F_spheres (kT)
28.85	0.00934168	-3.63914	-3.6298
28.94	0.00887451	-3.57374	-3.56487
29.03	0.00842854	-3.50885	-3.50042
29.12	0.00800284	-3.4445	-3.43649
29.21	0.00759635	-3.38068	-3.37309
29.3	0.00720833	-3.31743	-3.31022
29.39	0.0068381	-3.25474	-3.2479
29.48	0.00648497	-3.19263	-3.18615
29.57	0.00614829	-3.13112	-3.12497
29.66	0.00582742	-3.07021	-3.06439
29.75	0.00552175	-3.00992	-3.0044
29.84	0.00523066	-2.95026	-2.94503
29.93	0.0049536	-2.89123	-2.88628
30.02	0.00468998	-2.83286	-2.82817
30.11	0.00443921	-2.77514	-2.7707
30.2	0.00420046	-2.71807	-2.71387
30.29	0.00397327	-2.66167	-2.65769
30.38	0.00375717	-2.60594	-2.60218
30.47	0.0035517	-2.55089	-2.54734
30.56	0.00335642	-2.49653	-2.49318
30.65	0.00317092	-2.44288	-2.43971
30.74	0.00299479	-2.38993	-2.38693
30.83	0.00282762	-2.33769	-2.33487
30.92	0.00266905	-2.28618	-2.28351
31.01	0.00251869	-2.23539	-2.23287
31.1	0.00237618	-2.18533	-2.18296
31.19	0.00224092	-2.13599	-2.13375
31.28	0.00211261	-2.08736	-2.08525
31.37	0.00199096	-2.03946	-2.03747
31.46	0.00187567	-1.99229	-1.99042
31.55	0.00176646	-1.94585	-1.94409
31.64	0.00166307	-1.90015	-1.89849
31.73	0.00156524	-1.85518	-1.85362
31.82	0.00147271	-1.81096	-1.80949
31.91	0.00138525	-1.76748	-1.76609
32	0.00130263	-1.72473	-1.72343
32.09	0.00122462	-1.68273	-1.68151
32.18	0.00115083	-1.64145	-1.6403
32.27	0.00108105	-1.60088	-1.5998
32.36	0.00101512	-1.56103	-1.56001
32.45	0.000952844	-1.5219	-1.52094
32.54	0.000894061	-1.48348	-1.48258
32.63	0.000838608	-1.44577	-1.44493
32.72	0.000786326	-1.40878	-1.40799
32.81	0.000737064	-1.37249	-1.37176
32.9	0.000690677	-1.33691	-1.33622
32.99	0.000647027	-1.30203	-1.30138
33.08	0.000605979	-1.26784	-1.26723
33.17	0.000567293	-1.23432	-1.23375
33.26	0.000530842	-1.20147	-1.20094
33.35	0.000496517	-1.16928	-1.16878
33.44	0.000464217	-1.13774	-1.13728
33.53	0.00043384	-1.10686	-1.10642
33.62	0.000405292	-1.07662	-1.07621
33.71	0.000378483	-1.04702	-1.04664
33.8	0.000353323	-1.01805	-1.0177
33.89	0.00032973	-0.989715	-0.989385
33.98	0.000307623	-0.961995	-0.961687
34.07	0.000286925	-0.934885	-0.934598
34.16	0.000267499	-0.908368	-0.9081
34.25	0.000249262	-0.882432	-0.882183
34.34	0.000232154	-0.857071	-0.856839
34.43	0.000216116	-0.832279	-0.832063
34.52	0.000201093	-0.808048	-0.807847
34.61	0.000187033	-0.784372	-0.784185
34.7	0.000173884	-0.761242	-0.761068
34.79	0.000161598	-0.738651	-0.738489
34.88	0.000150129	-0.716591	-0.716441
34.97	0.000139433	-0.695054	-0.694914
35.06	0.000129468	-0.674031	-0.673902
35.15	0.000120159	-0.653507	-0.653387
35.24	0.000111453	-0.633471	-0.63336
35.33	0.000103319	-0.613916	-0.613813
35.42	9.57253e-05	-0.594835	-0.594739
35.51	8.86429e-05	-0.57622	-0.576132
35.6	8.20437e-05	-0.558065	-0.557982
35.69	7.59007e-05	-0.54036	-0.540284
35.78	7.01886e-05	-0.5231	-0.52303
35.87	6.48829e-05	-0.506276	-0.506211
35.96	5.99606e-05	-0.48988	-0.48982
36.05	5.53996e-05	-0.473906	-0.473851
36.14	5.1162e-05	-0.458341	-0.45829
36.23	4.72156e-05	-0.443174	-0.443127
36.32	4.35442e-05	-0.4284	-0.428356
36.41	4.01323e-05	-0.414011	-0.413971
36.5	3.69649e-05	-0.400001	-0.399964
36.59	3.40279e-05	-0.386363	-0.386329
36.68	3.1308e-05	-0.373091	-0.373059
36.77	2.87924e-05	-0.360177	-0.360148
36.86	2.64689e-05	-0.347616	-0.347589
36.95	2.43261e-05	-0.3354	-0.335375
37.04	2.2353e-05	-0.323523	-0.3235
37.13	2.05315e-05	-0.311976	-0.311955
37.22	1.88427e-05	-0.300749	-0.30073
37.31	1.72787e-05	-0.289838	-0.289821
37.4	1.58323e-05	-0.279236	-0.27922
37.49	1.44962e-05	-0.268937	-0.268923
37.58	1.32639e-05	-0.258937	-0.258923
37.67	1.21291e-05	-0.249228	-0.249216
37.76	1.10857e-05	-0.239805	-0.239794
37.85	1.0128e-05	-0.230664	-0.230653
37.94	9.25065e-06	-0.221797	-0.221787
38.03	8.4486e-06	-0.213199	-0.21319
38.12	7.71385e-06	-0.204863	-0.204856
38.21	7.03585e-06	-0.196783	-0.196776
38.3	6.41109e-06	-0.188952	-0.188946
38.39	5.8363e-06	-0.181366	-0.18136
38.48	5.30833e-06	-0.174019	-0.174014
38.57	4.82424e-06	-0.166907	-0.166902
38.66	4.38122e-06	-0.160025	-0.160021
38.75	3.97663e-06	-0.153368	-0.153364
38.84	3.60797e-06	-0.14693	-0.146926
38.93	3.27288e-06	-0.140707	-0.140704
39.02	2.96915e-06	-0.134695	-0.134692
39.11	2.6936e-06	-0.128887	-0.128884
39.2	2.44059e-06	-0.123277	-0.123275
39.29	2.2087e-06	-0.117861	-0.117859
39.38	1.99655e-06	-0.112634	-0.112632
39.47	1.80287e-06	-0.107592	-0.10759
39.56	1.62644e-06	-0.102731	-0.102729
39.65	1.46611e-06	-0.0980452	-0.0980437
39.74	1.3208e-06	-0.0935314	-0.0935301
39.83	1.1895e-06	-0.0891851	-0.0891839
39.92	1.07126e-06	-0.085002	-0.0850009
40.01	9.65169e-07	-0.0809778	-0.0809768
40.1	8.70126e-07	-0.0771081	-0.0771073
40.19	7.83282e-07	-0.0733873	-0.0733865
40.28	7.04095e-07	-0.0698115	-0.0698108
40.37	6.32056e-07	-0.0663767	-0.0663761
40.46	5.66684e-07	-0.0630792	-0.0630786
40.55	5.07526e-07	-0.059915	-0.0599145
40.64	4.54156e-07	-0.0568805	-0.0568801
40.73	4.06174e-07	-0.0539718	-0.0539714
40.82	3.63202e-07	-0.0511853	-0.051185
40.91	3.24889e-07	-0.0485173	-0.0485169
41	2.90902e-07	-0.045964	-0.0459638
41.09	2.6093e-07	-0.0435221	-0.0435218
41.18	2.33645e-07	-0.0411866	-0.0411864
41.27	2.08863e-07	-0.0389543	-0.0389541
41.36	1.86417e-07	-0.0368219	-0.0368217
41.45	1.66143e-07	-0.0347861	-0.034786
41.54	1.47893e-07	-0.0328438	-0.0328436
41.63	1.31524e-07	-0.0309917	-0.0309915
41.72	1.16903e-07	-0.0292267	-0.0292266
41.81	1.03904e-07	-0.0275459	-0.0275458
41.9	9.24125e-08	-0.0259462	-0.0259461
41.99	8.23173e-08	-0.0244246	-0.0244245
42.08	7.35162e-08	-0.0229783	-0.0229782
42.17	6.55678e-08	-0.0216037	-0.0216036
42.26	5.83698e-08	-0.0202979	-0.0202978
42.35	5.18702e-08	-0.0190584	-0.0190583
42.44	4.60205e-08	-0.0178826	-0.0178825
42.53	4.0775e-08	-0.016768	-0.016768
42.62	3.60906e-08	-0.0157122	-0.0157121
42.71	3.19272e-08	-0.0147127	-0.0147127
42.8	2.8247e-08	-0.0137672	-0.0137672
42.89	2.50147e-08	-0.0128736	-0.0128735
42.98	2.21974e-08	-0.0120294	-0.0120294
43.07	1.97641e-08	-0.0112326	-0.0112326
43.16	1.75868e-08	-0.0104807	-0.0104807
43.25	1.56187e-08	-0.00977137	-0.00977135
43.34	1.38455e-08	-0.00910283	-0.00910282
43.43	1.22533e-08	-0.00847322	-0.00847321
43.52	1.08295e-08	-0.00788074	-0.00788073
43.61	9.56193e-09	-0.00732364	-0.00732363
43.7	8.43936e-09	-0.00680025	-0.00680024
43.79	7.45124e-09	-0.00630894	-0.00630893
43.88	6.58767e-09	-0.00584813	-0.00584813
43.97	5.83942e-09	-0.00541631	-0.00541631
44.06	5.19787e-09	-0.00501201	-0.00501201
44.15	4.62904e-09	-0.00463351	-0.0046335
44.24	4.11473e-09	-0.00427931	-0.0042793
44.33	3.65118e-09	-0.00394816	-0.00394816
44.42	3.23485e-09	-0.00363887	-0.00363886
44.51	2.86241e-09	-0.00335025	-0.00335024
44.6	2.53074e-09	-0.00308119	-0.00308119
44.69	2.23691e-09	-0.00283063	-0.00283063
44.78	1.97818e-09	-0.00259753	-0.00259753
44.87	1.75198e-09	-0.00238091	-0.00238091
44.96	1.55591e-09	-0.00217983	-0.00217982
45.05	1.38771e-09	-0.00199338	-0.00199338
45.14	1.23909e-09	-0.00182051	-0.00182051
45.23	1.10364e-09	-0.00166026	-0.00166026
45.32	9.80485e-10	-0.0015119	-0.00151189
45.41	8.6879e-10	-0.00137469	-0.00137469
45.5	7.67764e-10	-0.00124798	-0.00124798
45.59	6.76665e-10	-0.00113111	-0.00113111
45.68	5.94793e-10	-0.00102347	-0.00102347
45.77	5.21494e-10	-0.000924472	-0.000924472
45.86	4.5615e-10	-0.000833571	-0.00083357
45.95	3.98183e-10	-0.000750238	-0.000750237
46.04	3.47051e-10	-0.000673977	-0.000673977
46.13	3.01665e-10	-0.000604199	-0.000604199
46.22	2.60875e-10	-0.000540326	-0.000540325
46.31	2.24347e-10	-0.000481962	-0.000481962
46.4	1.91771e-10	-0.000428737	-0.000428737
46.49	1.62852e-10	-0.000380299	-0.000380299
46.58	1.37317e-10	-0.000336317	-0.000336317
46.67	1.14911e-10	-0.000296478	-0.000296478
46.76	9.53934e-11	-0.00026049	-0.000260489
46.85	7.85416e-11	-0.000228074	-0.000228074
46.94	6.41474e-11	-0.000198972	-0.000198972
47.03	5.20165e-11	-0.00017294	-0.00017294
47.12	4.1787e-11	-0.000149682	-0.000149682
47.21	3.29435e-11	-0.000128857	-0.000128857
47.3	2.53767e-11	-0.000110285	-0.000110285
47.39	1.8985e-11	-9.37954e-05	-9.37954e-05
47.48	1.36737e-11	-7.923e-05	-7.92299e-05
47.57	9.35518e-12	-6.64402e-05	-6.64402e-05
47.66	5.9478e-12	-5.52875e-05	-5.52874e-05
47.75	3.37597e-12	-4.56425e-05	-4.56425e-05
47.84	1.56963e-12	-3.73849e-05	-3.73849e-05
47.93	4.64184e-13	-3.04023e-05	-3.04023e-05
48.02	-2.22045e-16	-2.45906e-05	-2.45906e-05
48.11	-2.22045e-16	-1.97769e-05	-1.97769e-05
48.2	-2.22045e-16	-1.56144e-05	-1.56144e-05
48.29	-2.22045e-16	-1.20514e-05	-1.20514e-05
48.38	-2.22045e-16	-9.0396e-06	-9.0396e-06
48.47	-2.22045e-16	-6.53407e-06	-6.53407e-06
48.56	-2.22045e-16	-4.49317e-06	-4.49317e-06
48.65	-2.22045e-16	-2.87823e-06	-2.87823e-06
48.74	-2.22045e-16	-1.65341e-06	-1.65341e-06
48.83	-2.22045e-16	-7.85518e-07	-7.85518e-07
48.92	-2.22045e-16	-2.43839e-07	-2.43839e-07
49.01	-2.22045e-16	0	-2.22045e-16
49.1	-2.22045e-16	0	-2.22045e-16
49.19	-2.22045e-16	0	-2.22045e-16
49.28	-2.22045e-16	0	-2.22045e-16
49.37	-2.22045e-16	0	-2.22045e-16
49.46	-2.22045e-16	0	-2.22045e-16
49.55	-2.22045e-16	0	-2.22045e-16
49.64	-2.22045e-16	0	-2.22045e-16
49.73	-2.22045e-16	0	-2.22045e-16
49.82	-2.22045e-16	0	-2.22045e-16
49.91	-2.22045e-16	0	-2.22045e-16
50	-2.22045e-16	0	-2.22045e-16
50.09	-2.22045e-16	0	-2.22045e-16
50.18	-2.22045e-16	0	-2.22045e-16
50.27	-2.22045e-16	0	-2.22045e-16
50.36	-2.22045e-16	0	-2.22045e-16
50.45	-2.22045e-16	0	-2.22045e-16
50.54	-2.22045e-16	0	-2.22045e-16
50.63	-2.22045e-16	0	-2.22045e-16
50.72	-2.22045e-16	0	-2.22045e-16
50.81	-2.22045e-16	0	-2.22045e-16
50.9	-2.22045e-16	0	-2.22045e-16
50.99	-2.22045e-16	0	-2.22045e-16
51.08	-2.22045e-16	0	-2.22045e-16
51.17	-2.22045e-16	0	-2.22045e-16
51.26	-2.22045e-16	0	-2.22045e-16
51.35	-2.22045e-16	0	-2.22045e-16
51.44	-2.22045e-16	0	-2.22045e-16
51.53	-2.22045e-16	0	-2.22045e-16
51.62	-2.22045e-16	0	-2.22045e-16
51.71	-2.22045e-16	0	-2.22045e-16
51.8	-2.22045e-16	0	-2.22045e-16
51.89	-2.22045e-16	0	-2.22045e-16
51.98	-2.22045e-16	0	-2.22045e-16
52.07	-2.22045e-16	0	-2.22045e-16
52.16	-2.22045e-16	0	-2.22045e-16
52.25	-2.22045e-16	0	-2.22045e-16
52.34	-2.22045e-16	0	-2.22045e-16
52.43	-2.22045e-16	0	-2.22045e-16
52.52	-2.22045e-16	0	-2.22045e-16
52.61	-2.22045e-16	0	-2.22045e-16
52.7	-2.22045e-16	0	-2.22045e-16
52.79	-2.22045e-16	0	-2.22045e-16
52.88	-2.22045e-16	0	-2.22045e-16
52.97	-2.22045e-16	0	-2.22045e-16
53.06	-2.22045e-16	0	-2.22045e-16
53.15	-2.22045e-16	0	-2.22045e-16
53.24	-2.22045e-16	0	-2.22045e-16
53.33	-2.22045e-16	0	-2.22045e-16
53.42	-2.22045e-16	0	-2.22045e-16
53.51	-2.22045e-16	0	-2.22045e-16
53.6	-2.22045e-16	0	-2.22045e-16
53.69	-2.22045e-16	0	-2.22045e-16
53.78	-2.22045e-16	0	-2.22045e-16
53.87	-2.22045e-16	0	-2.22045e-16
53.96	-2.22045e-16	0	-2.22045e-16
54.05	-2.22045e-16	0	-2.22045e-16
54.14	-2.22045e-16	0	-2.22045e-16
54.23	-2.22045e-16	0	-2.22045e-16
54.32	-2.22045e-16	0	-2.22045e-16
54.41	-2.22045e-16	0	-2.22045e-16
54.5	-2.22045e-16	0	-2.22045e-16
54.59	-2.22045e-16	0	-2.22045e-16
54.68	-2.22045e-16	0	-2.22045e-16
54.77	-2.22045e-16	0	-2.22045e-16
54.86	-2.22045e-16	0	-2.22045e-16
54.95	-2.22045e-16	0	-2.22045e-16
55.04	-2.22045e-16	0	-2.22045e-16
55.13	-2.22045e-16	0	-2.22045e-16
55.22	-2.22045e-16	0	-2.22045e-16
55.31	-2.22045e-16	0	-2.22045e-16
55.4	-2.22045e-16	0	-2.22045e-16
55.49	-2.22045e-16	0	-2.22045e-16
55.58	-2.22045e-16	0	-2.22045e-16
55.67	-2.22045e-16	0	-2.22045e-16
55.76	-2.22045e-16	0	-2.22045e-16
55.85	-2.22045e-16	0	-2.22045e-16
55.94	-2.22045e-16	0	-2.22045e-16
56.03	-2.22045e-16	0	-2.22045e-16
56.12	-2.22045e-16	0	-2.22045e-16
56.21	-2.22045e-16	0	-2.22045e-16
56.3	-2.22045e-16	0	-2.22045e-16
56.39	-2.22045e-16	0	-2.22045e-16
56.48	-2.22045e-16	0	-2.22045e-16
56.57	-2.22045e-16	0	-2.22045e-16
56.66	-2.22045e-16	0	-2.22045e-16
56.75	-2.22045e-16	0	-2.22045e-16
56.84	-2.22045e-16	0	-2.22045e-16
56.93	-2.22045e-16	0	-2.22045e-16
57.02	-2.22045e-16	0	-2.22045e-16
57.11	-2.22045e-16	0	-2.22045e-16
57.2	-2.22045e-16	0	-2.22045e-16
57.29	-2.22045e-16	0	-2.22045e-16
57.38	-2.22045e-16	0	-2.22045e-16
57.47	-2.22045e-16	0	-2.22045e-16
57.56	-2.22045e-16	0	-2.22045e-16
57.65	-2.22045e-16	0	-2.22045e-16
57.74	-2.22045e-16	0	-2.22045e-16
57.83	-2.22045e-16	0	-2.22045e-16
57.92	-2.22045e-16	0	-2.22045e-16
58.01	-2.22045e-16	0	-2.22045e-16
58.1	-2.22045e-16	0	-2.22045e-16
58.19	-2.22045e-16	0	-2.22045e-16
58.28	-2.22045e-16	0	-2.22045e-16
58.37	-2.22045e-16	0	-2.22045e-16
58.46	-2.22045e-16	0	-2.22045e-16
58.55	-2.22045e-16	0	-2.22045e-16
58.64	-2.22045e-16	0	-2.22045e-16
58.73	-2.22045e-16	0	-2.22045e-16
58.82	-2.22045e-16	0	-2.22045e-16
58.91	-2.22045e-16	0	-2.22045e-16
59	-2.22045e-16	0	-2.22045e-16
59.09	-2.22045e-16	0	-2.22045e-16
59.18	-2.22045e-16	0	-2.22045e-16
59.27	-2.22045e-16	0	-2.22045e-16
59.36	-2.22045e-16	0	-2.22045e-16
59.45	-2.22045e-16	0	-2.22045e-16
