# h (nm)	blurred F_rep (kT)	blurred F_att (kT)	blurred F_spheres (kT)
23.09	0.145495	-1.6587	-1.5132
23.18	0.140449	-1.64124	-1.50079
23.27	0.135548	-1.62379	-1.48824
23.36	0.130789	-1.60635	-1.47556
23.45	0.126169	-1.58893	-1.46276
23.54	0.121684	-1.57153	-1.44985
23.63	0.117332	-1.55415	-1.43682
23.72	0.11311	-1.53679	-1.42368
23.81	0.109015	-1.51946	-1.41045
23.9	0.105044	-1.50215	-1.39711
23.99	0.101194	-1.48488	-1.38368
24.08	0.0974632	-1.46763	-1.37017
24.17	0.0938478	-1.45042	-1.35657
24.26	0.0903453	-1.43325	-1.3429
24.35	0.0869531	-1.41612	-1.32917
24.44	0.0836684	-1.39903	-1.31536
24.53	0.0804888	-1.38199	-1.3015
24.62	0.0774116	-1.36499	-1.28758
24.71	0.0744343	-1.34805	-1.27361
24.8	0.0715544	-1.33116	-1.2596
24.89	0.0687695	-1.31432	-1.24555
24.98	0.0660773	-1.29754	-1.23146
25.07	0.0634753	-1.28081	-1.21734
25.16	0.0609609	-1.26416	-1.2032
25.25	0.0585316	-1.24756	-1.18903
25.34	0.0561854	-1.23104	-1.17486
25.43	0.0539199	-1.21459	-1.16067
25.52	0.0517329	-1.19822	-1.14648
25.61	0.0496224	-1.18192	-1.13229
25.7	0.0475862	-1.1657	-1.11811
25.79	0.0456224	-1.14955	-1.10393
25.88	0.0437288	-1.1335	-1.08977
25.97	0.0419035	-1.11752	-1.07562
26.06	0.0401446	-1.10164	-1.06149
26.15	0.0384498	-1.08584	-1.04739
26.24	0.0368171	-1.07014	-1.03332
26.33	0.0352447	-1.05454	-1.01929
26.42	0.0337307	-1.03903	-1.0053
26.51	0.0322735	-1.02363	-0.991352
26.6	0.0308714	-1.00832	-0.977451
26.69	0.0295227	-0.993124	-0.963602
26.78	0.0282257	-0.978032	-0.949806
26.87	0.0269788	-0.963047	-0.936068
26.96	0.0257806	-0.948172	-0.922391
27.05	0.0246295	-0.933408	-0.908779
27.14	0.0235237	-0.918759	-0.895235
27.23	0.0224614	-0.904227	-0.881766
27.32	0.0214414	-0.889814	-0.868372
27.41	0.0204622	-0.875521	-0.855059
27.5	0.0195226	-0.86135	-0.841827
27.59	0.0186211	-0.847301	-0.82868
27.68	0.0177566	-0.833377	-0.81562
27.77	0.0169278	-0.819578	-0.80265
27.86	0.0161335	-0.805906	-0.789772
27.95	0.0153726	-0.792361	-0.776989
28.04	0.0146438	-0.778945	-0.764301
28.13	0.013946	-0.76566	-0.751714
28.22	0.0132776	-0.752508	-0.73923
28.31	0.0126376	-0.739489	-0.726851
28.4	0.0120251	-0.726604	-0.714579
28.49	0.0114392	-0.713855	-0.702415
28.58	0.0108787	-0.701241	-0.690362
28.67	0.0103429	-0.688763	-0.67842
28.76	0.00983087	-0.676422	-0.666591
28.85	0.00934168	-0.664218	-0.654876
28.94	0.00887451	-0.652152	-0.643277
29.03	0.00842854	-0.640224	-0.631795
29.12	0.00800284	-0.628434	-0.620431
29.21	0.00759635	-0.616785	-0.609188
29.3	0.00720833	-0.605275	-0.598067
29.39	0.0068381	-0.593906	-0.587068
29.48	0.00648497	-0.582677	-0.576192
29.57	0.00614829	-0.571587	-0.565439
29.66	0.00582742	-0.560638	-0.554811
29.75	0.00552175	-0.549829	-0.544307
29.84	0.00523066	-0.539159	-0.533928
29.93	0.0049536	-0.528629	-0.523676
30.02	0.00468998	-0.518238	-0.513548
30.11	0.00443921	-0.507987	-0.503548
30.2	0.00420046	-0.497875	-0.493674
30.29	0.00397327	-0.487901	-0.483928
30.38	0.00375717	-0.478066	-0.474309
30.47	0.0035517	-0.468369	-0.464818
30.56	0.00335642	-0.458809	-0.455453
30.65	0.00317092	-0.449386	-0.446216
30.74	0.00299479	-0.4401	-0.437105
30.83	0.00282762	-0.430948	-0.42812
30.92	0.00266905	-0.421931	-0.419262
31.01	0.00251869	-0.413049	-0.41053
31.1	0.00237618	-0.404299	-0.401923
31.19	0.00224092	-0.395683	-0.393442
31.28	0.00211261	-0.387198	-0.385085
31.37	0.00199096	-0.378844	-0.376853
31.46	0.00187567	-0.37062	-0.368745
31.55	0.00176646	-0.362526	-0.360759
31.64	0.00166307	-0.354559	-0.352896
31.73	0.00156524	-0.34672	-0.345155
31.82	0.00147271	-0.339007	-0.337534
31.91	0.00138525	-0.331419	-0.330034
32	0.00130263	-0.323955	-0.322653
32.09	0.00122462	-0.316615	-0.31539
32.18	0.00115083	-0.309397	-0.308246
32.27	0.00108105	-0.302299	-0.301218
32.36	0.00101512	-0.295321	-0.294306
32.45	0.000952844	-0.288462	-0.287509
32.54	0.000894061	-0.28172	-0.280826
32.63	0.000838608	-0.275095	-0.274256
32.72	0.000786326	-0.268584	-0.267798
32.81	0.000737064	-0.262188	-0.261451
32.9	0.000690677	-0.255905	-0.255214
32.99	0.000647027	-0.249734	-0.249087
33.08	0.000605979	-0.243673	-0.243067
33.17	0.000567293	-0.237721	-0.237153
33.26	0.000530842	-0.231877	-0.231346
33.35	0.000496517	-0.226139	-0.225643
33.44	0.000464217	-0.220507	-0.220043
33.53	0.00043384	-0.21498	-0.214546
33.62	0.000405292	-0.209555	-0.20915
33.71	0.000378483	-0.204232	-0.203854
33.8	0.000353323	-0.19901	-0.198657
33.89	0.00032973	-0.193888	-0.193558
33.98	0.000307623	-0.188864	-0.188556
34.07	0.000286925	-0.183937	-0.18365
34.16	0.000267499	-0.179105	-0.178838
34.25	0.000249262	-0.174368	-0.174119
34.34	0.000232154	-0.169724	-0.169492
34.43	0.000216116	-0.165172	-0.164956
34.52	0.000201093	-0.160711	-0.16051
34.61	0.000187033	-0.156339	-0.156152
34.7	0.000173884	-0.152056	-0.151882
34.79	0.000161598	-0.147861	-0.147699
34.88	0.000150129	-0.143751	-0.143601
34.97	0.000139433	-0.139727	-0.139588
35.06	0.000129468	-0.135787	-0.135658
35.15	0.000120159	-0.13193	-0.131809
35.24	0.000111453	-0.128153	-0.128042
35.33	0.000103319	-0.124457	-0.124354
35.42	9.57253e-05	-0.120841	-0.120745
35.51	8.86429e-05	-0.117302	-0.117213
35.6	8.20437e-05	-0.113841	-0.113759
35.69	7.59007e-05	-0.110455	-0.110379
35.78	7.01886e-05	-0.107144	-0.107074
35.87	6.48829e-05	-0.103908	-0.103843
35.96	5.99606e-05	-0.100744	-0.100684
36.05	5.53996e-05	-0.0976521	-0.0975967
36.14	5.1162e-05	-0.0946308	-0.0945796
36.23	4.72156e-05	-0.0916788	-0.0916316
36.32	4.35442e-05	-0.0887954	-0.0887518
36.41	4.01323e-05	-0.0859794	-0.0859393
36.5	3.69649e-05	-0.0832299	-0.083193
36.59	3.40279e-05	-0.080546	-0.080512
36.68	3.1308e-05	-0.0779267	-0.0778954
36.77	2.87924e-05	-0.075371	-0.0753422
36.86	2.64689e-05	-0.0728779	-0.0728515
36.95	2.43261e-05	-0.0704466	-0.0704223
37.04	2.2353e-05	-0.0680762	-0.0680538
37.13	2.05315e-05	-0.0657654	-0.0657448
37.22	1.88427e-05	-0.0635132	-0.0634944
37.31	1.72787e-05	-0.0613188	-0.0613015
37.4	1.58323e-05	-0.0591812	-0.0591654
37.49	1.44962e-05	-0.0570996	-0.0570851
37.58	1.32639e-05	-0.055073	-0.0550597
37.67	1.21291e-05	-0.0531006	-0.0530885
37.76	1.10857e-05	-0.0511815	-0.0511705
37.85	1.0128e-05	-0.0493149	-0.0493048
37.94	9.25065e-06	-0.0474999	-0.0474906
38.03	8.4486e-06	-0.0457355	-0.045727
38.12	7.71385e-06	-0.0440209	-0.0440132
38.21	7.03585e-06	-0.0423549	-0.0423479
38.3	6.41109e-06	-0.0407369	-0.0407305
38.39	5.8363e-06	-0.0391658	-0.03916
38.48	5.30833e-06	-0.037641	-0.0376357
38.57	4.82424e-06	-0.0361616	-0.0361567
38.66	4.38122e-06	-0.0347267	-0.0347223
38.75	3.97663e-06	-0.0333355	-0.0333315
38.84	3.60797e-06	-0.0319872	-0.0319836
38.93	3.27288e-06	-0.030681	-0.0306778
39.02	2.96915e-06	-0.0294161	-0.0294131
39.11	2.6936e-06	-0.0281916	-0.0281889
39.2	2.44059e-06	-0.0270064	-0.027004
39.29	2.2087e-06	-0.0258599	-0.0258577
39.38	1.99655e-06	-0.0247512	-0.0247492
39.47	1.80287e-06	-0.0236795	-0.0236777
39.56	1.62644e-06	-0.0226441	-0.0226425
39.65	1.46611e-06	-0.0216441	-0.0216427
39.74	1.3208e-06	-0.0206789	-0.0206776
39.83	1.1895e-06	-0.0197475	-0.0197463
39.92	1.07126e-06	-0.0188493	-0.0188482
40.01	9.65169e-07	-0.0179834	-0.0179824
40.1	8.70126e-07	-0.0171491	-0.0171482
40.19	7.83282e-07	-0.0163454	-0.0163447
40.28	7.04095e-07	-0.0155717	-0.015571
40.37	6.32056e-07	-0.014827	-0.0148264
40.46	5.66684e-07	-0.0141108	-0.0141102
40.55	5.07526e-07	-0.0134223	-0.0134218
40.64	4.54156e-07	-0.0127607	-0.0127603
40.73	4.06174e-07	-0.0121254	-0.012125
40.82	3.63202e-07	-0.0115156	-0.0115153
40.91	3.24889e-07	-0.0109307	-0.0109304
41	2.90902e-07	-0.0103699	-0.0103696
41.09	2.6093e-07	-0.00983246	-0.0098322
41.18	2.33645e-07	-0.00931763	-0.0093174
41.27	2.08863e-07	-0.0088247	-0.00882449
41.36	1.86417e-07	-0.00835302	-0.00835284
41.45	1.66143e-07	-0.00790195	-0.00790178
41.54	1.47893e-07	-0.00747082	-0.00747067
41.63	1.31524e-07	-0.00705902	-0.00705889
41.72	1.16903e-07	-0.00666592	-0.0066658
41.81	1.03904e-07	-0.0062909	-0.0062908
41.9	9.24125e-08	-0.00593335	-0.00593326
41.99	8.23173e-08	-0.00559268	-0.0055926
42.08	7.35162e-08	-0.0052683	-0.00526822
42.17	6.55678e-08	-0.0049595	-0.00495943
42.26	5.83698e-08	-0.00466571	-0.00466565
42.35	5.18702e-08	-0.00438639	-0.00438634
42.44	4.60205e-08	-0.00412101	-0.00412097
42.53	4.0775e-08	-0.00386904	-0.003869
42.62	3.60906e-08	-0.00362998	-0.00362994
42.71	3.19272e-08	-0.00340331	-0.00340328
42.8	2.8247e-08	-0.00318855	-0.00318852
42.89	2.50147e-08	-0.00298522	-0.0029852
42.98	2.21974e-08	-0.00279286	-0.00279284
43.07	1.97641e-08	-0.002611	-0.00261098
43.16	1.75868e-08	-0.00243911	-0.0024391
43.25	1.56187e-08	-0.00227675	-0.00227673
43.34	1.38455e-08	-0.0021235	-0.00212348
43.43	1.22533e-08	-0.00197896	-0.00197895
43.52	1.08295e-08	-0.00184274	-0.00184273
43.61	9.56193e-09	-0.00171448	-0.00171447
43.7	8.43936e-09	-0.0015938	-0.00159379
43.79	7.45124e-09	-0.00148035	-0.00148034
43.88	6.58767e-09	-0.00137378	-0.00137378
43.97	5.83942e-09	-0.00127377	-0.00127377
44.06	5.19787e-09	-0.00118	-0.00118
44.15	4.62904e-09	-0.00109209	-0.00109209
44.24	4.11473e-09	-0.00100972	-0.00100972
44.33	3.65118e-09	-0.000932615	-0.000932611
44.42	3.23485e-09	-0.000860497	-0.000860494
44.51	2.86241e-09	-0.000793112	-0.00079311
44.6	2.53074e-09	-0.000730211	-0.000730209
44.69	2.23691e-09	-0.000671555	-0.000671552
44.78	1.97818e-09	-0.000616912	-0.00061691
44.87	1.75198e-09	-0.000566064	-0.000566062
44.96	1.55591e-09	-0.000518799	-0.000518797
45.05	1.38771e-09	-0.000474913	-0.000474912
45.14	1.23909e-09	-0.000434173	-0.000434172
45.23	1.10364e-09	-0.000396363	-0.000396362
45.32	9.80485e-10	-0.000361313	-0.000361312
45.41	8.6879e-10	-0.000328862	-0.000328861
45.5	7.67764e-10	-0.000298855	-0.000298854
45.59	6.76665e-10	-0.000271144	-0.000271143
45.68	5.94793e-10	-0.00024559	-0.000245589
45.77	5.21494e-10	-0.000222058	-0.000222058
45.86	4.5615e-10	-0.000200423	-0.000200423
45.95	3.98183e-10	-0.000180564	-0.000180563
46.04	3.47051e-10	-0.000162367	-0.000162366
46.13	3.01665e-10	-0.000145696	-0.000145696
46.22	2.60875e-10	-0.000130419	-0.000130419
46.31	2.24347e-10	-0.000116445	-0.000116444
46.4	1.91771e-10	-0.000103685	-0.000103685
46.49	1.62852e-10	-9.20602e-05	-9.20601e-05
46.58	1.37317e-10	-8.14919e-05	-8.14918e-05
46.67	1.14911e-10	-7.19077e-05	-7.19076e-05
46.76	9.53934e-11	-6.32391e-05	-6.3239e-05
46.85	7.85416e-11	-5.54215e-05	-5.54215e-05
46.94	6.41474e-11	-4.83944e-05	-4.83943e-05
47.03	5.20165e-11	-4.21006e-05	-4.21006e-05
47.12	4.1787e-11	-3.64709e-05	-3.64709e-05
47.21	3.29435e-11	-3.14247e-05	-3.14247e-05
47.3	2.53767e-11	-2.69193e-05	-2.69193e-05
47.39	1.8985e-11	-2.29146e-05	-2.29146e-05
47.48	1.36737e-11	-1.9373e-05	-1.9373e-05
47.57	9.35518e-12	-1.62596e-05	-1.62595e-05
47.66	5.9478e-12	-1.35413e-05	-1.35413e-05
47.75	3.37597e-12	-1.11878e-05	-1.11878e-05
47.84	1.56963e-12	-9.17029e-06	-9.17029e-06
47.93	4.64184e-13	-7.46231e-06	-7.46231e-06
48.02	-2.22045e-16	-6.03906e-06	-6.03906e-06
48.11	-2.22045e-16	-4.85908e-06	-4.85908e-06
48.2	-2.22045e-16	-3.83816e-06	-3.83816e-06
48.29	-2.22045e-16	-2.96373e-06	-2.96373e-06
48.38	-2.22045e-16	-2.22411e-06	-2.22411e-06
48.47	-2.22045e-16	-1.60842e-06	-1.60842e-06
48.56	-2.22045e-16	-1.10658e-06	-1.10658e-06
48.65	-2.22045e-16	-7.09211e-07	-7.09211e-07
48.74	-2.22045e-16	-4.07617e-07	-4.07617e-07
48.83	-2.22045e-16	-1.93755e-07	-1.93755e-07
48.92	-2.22045e-16	-6.01773e-08	-6.01773e-08
49.01	-2.22045e-16	0	-2.22045e-16
49.1	-2.22045e-16	0	-2.22045e-16
49.19	-2.22045e-16	0	-2.22045e-16
49.28	-2.22045e-16	0	-2.22045e-16
49.37	-2.22045e-16	0	-2.22045e-16
49.46	-2.22045e-16	0	-2.22045e-16
49.55	-2.22045e-16	0	-2.22045e-16
49.64	-2.22045e-16	0	-2.22045e-16
49.73	-2.22045e-16	0	-2.22045e-16
49.82	-2.22045e-16	0	-2.22045e-16
49.91	-2.22045e-16	0	-2.22045e-16
50	-2.22045e-16	0	-2.22045e-16
50.09	-2.22045e-16	0	-2.22045e-16
50.18	-2.22045e-16	0	-2.22045e-16
50.27	-2.22045e-16	0	-2.22045e-16
50.36	-2.22045e-16	0	-2.22045e-16
50.45	-2.22045e-16	0	-2.22045e-16
50.54	-2.22045e-16	0	-2.22045e-16
50.63	-2.22045e-16	0	-2.22045e-16
50.72	-2.22045e-16	0	-2.22045e-16
50.81	-2.22045e-16	0	-2.22045e-16
50.9	-2.22045e-16	0	-2.22045e-16
50.99	-2.22045e-16	0	-2.22045e-16
51.08	-2.22045e-16	0	-2.22045e-16
51.17	-2.22045e-16	0	-2.22045e-16
51.26	-2.22045e-16	0	-2.22045e-16
51.35	-2.22045e-16	0	-2.22045e-16
51.44	-2.22045e-16	0	-2.22045e-16
51.53	-2.22045e-16	0	-2.22045e-16
51.62	-2.22045e-16	0	-2.22045e-16
51.71	-2.22045e-16	0	-2.22045e-16
51.8	-2.22045e-16	0	-2.22045e-16
51.89	-2.22045e-16	0	-2.22045e-16
51.98	-2.22045e-16	0	-2.22045e-16
52.07	-2.22045e-16	0	-2.22045e-16
52.16	-2.22045e-16	0	-2.22045e-16
52.25	-2.22045e-16	0	-2.22045e-16
52.34	-2.22045e-16	0	-2.22045e-16
52.43	-2.22045e-16	0	-2.22045e-16
52.52	-2.22045e-16	0	-2.22045e-16
52.61	-2.22045e-16	0	-2.22045e-16
52.7	-2.22045e-16	0	-2.22045e-16
52.79	-2.22045e-16	0	-2.22045e-16
52.88	-2.22045e-16	0	-2.22045e-16
52.97	-2.22045e-16	0	-2.22045e-16
53.06	-2.22045e-16	0	-2.22045e-16
53.15	-2.22045e-16	0	-2.22045e-16
53.24	-2.22045e-16	0	-2.22045e-16
53.33	-2.22045e-16	0	-2.22045e-16
53.42	-2.22045e-16	0	-2.22045e-16
53.51	-2.22045e-16	0	-2.22045e-16
53.6	-2.22045e-16	0	-2.22045e-16
53.69	-2.22045e-16	0	-2.22045e-16
53.78	-2.22045e-16	0	-2.22045e-16
53.87	-2.22045e-16	0	-2.22045e-16
53.96	-2.22045e-16	0	-2.22045e-16
54.05	-2.22045e-16	0	-2.22045e-16
54.14	-2.22045e-16	0	-2.22045e-16
54.23	-2.22045e-16	0	-2.22045e-16
54.32	-2.22045e-16	0	-2.22045e-16
54.41	-2.22045e-16	0	-2.22045e-16
54.5	-2.22045e-16	0	-2.22045e-16
54.59	-2.22045e-16	0	-2.22045e-16
54.68	-2.22045e-16	0	-2.22045e-16
54.77	-2.22045e-16	0	-2.22045e-16
54.86	-2.22045e-16	0	-2.22045e-16
54.95	-2.22045e-16	0	-2.22045e-16
55.04	-2.22045e-16	0	-2.22045e-16
55.13	-2.22045e-16	0	-2.22045e-16
55.22	-2.22045e-16	0	-2.22045e-16
55.31	-2.22045e-16	0	-2.22045e-16
55.4	-2.22045e-16	0	-2.22045e-16
55.49	-2.22045e-16	0	-2.22045e-16
55.58	-2.22045e-16	0	-2.22045e-16
55.67	-2.22045e-16	0	-2.22045e-16
55.76	-2.22045e-16	0	-2.22045e-16
55.85	-2.22045e-16	0	-2.22045e-16
55.94	-2.22045e-16	0	-2.22045e-16
56.03	-2.22045e-16	0	-2.22045e-16
56.12	-2.22045e-16	0	-2.22045e-16
56.21	-2.22045e-16	0	-2.22045e-16
56.3	-2.22045e-16	0	-2.22045e-16
56.39	-2.22045e-16	0	-2.22045e-16
56.48	-2.22045e-16	0	-2.22045e-16
56.57	-2.22045e-16	0	-2.22045e-16
56.66	-2.22045e-16	0	-2.22045e-16
56.75	-2.22045e-16	0	-2.22045e-16
56.84	-2.22045e-16	0	-2.22045e-16
56.93	-2.22045e-16	0	-2.22045e-16
57.02	-2.22045e-16	0	-2.22045e-16
57.11	-2.22045e-16	0	-2.22045e-16
57.2	-2.22045e-16	0	-2.22045e-16
57.29	-2.22045e-16	0	-2.22045e-16
57.38	-2.22045e-16	0	-2.22045e-16
57.47	-2.22045e-16	0	-2.22045e-16
57.56	-2.22045e-16	0	-2.22045e-16
57.65	-2.22045e-16	0	-2.22045e-16
57.74	-2.22045e-16	0	-2.22045e-16
57.83	-2.22045e-16	0	-2.22045e-16
57.92	-2.22045e-16	0	-2.22045e-16
58.01	-2.22045e-16	0	-2.22045e-16
58.1	-2.22045e-16	0	-2.22045e-16
58.19	-2.22045e-16	0	-2.22045e-16
58.28	-2.22045e-16	0	-2.22045e-16
58.37	-2.22045e-16	0	-2.22045e-16
58.46	-2.22045e-16	0	-2.22045e-16
58.55	-2.22045e-16	0	-2.22045e-16
58.64	-2.22045e-16	0	-2.22045e-16
58.73	-2.22045e-16	0	-2.22045e-16
58.82	-2.22045e-16	0	-2.22045e-16
58.91	-2.22045e-16	0	-2.22045e-16
59	-2.22045e-16	0	-2.22045e-16
59.09	-2.22045e-16	0	-2.22045e-16
59.18	-2.22045e-16	0	-2.22045e-16
